0.100000E+00 0.000000E+00
0.200000E+00 0.000000E+00
0.300000E+00 0.000000E+00
0.400000E+00 0.000000E+00
0.500000E+00 0.000000E+00
0.600000E+00 0.000000E+00
0.700000E+00 0.000000E+00
0.800000E+00 0.000000E+00
0.900000E+00 0.589463E+00
0.100000E+01 0.000000E+00
0.110000E+01 0.000000E+00
0.120000E+01 0.000000E+00
0.130000E+01 0.000000E+00
0.140000E+01 0.487209E+00
0.150000E+01 0.000000E+00
0.160000E+01 0.000000E+00
0.170000E+01 0.220284E+00
0.180000E+01 0.000000E+00
0.190000E+01 0.132262E+00
0.200000E+01 0.000000E+00
0.210000E+01 0.000000E+00
0.220000E+01 0.394599E+00
0.230000E+01 0.000000E+00
0.240000E+01 0.331573E+00
0.250000E+01 0.000000E+00
0.260000E+01 0.000000E+00
0.270000E+01 0.000000E+00
0.280000E+01 0.121802E+00
0.290000E+01 0.000000E+00
0.300000E+01 0.265258E+00
0.310000E+01 0.198737E+00
0.320000E+01 0.000000E+00
0.330000E+01 0.175377E+00
0.340000E+01 0.550709E-01
0.350000E+01 0.000000E+00
0.360000E+01 0.147366E+00
0.370000E+01 0.279015E+00
0.380000E+01 0.000000E+00
0.390000E+01 0.000000E+00
0.400000E+01 0.298416E-01
0.410000E+01 0.227229E+00
0.420000E+01 0.162403E+00
0.430000E+01 0.103292E+00
0.440000E+01 0.986498E-01
0.450000E+01 0.188628E+00
0.460000E+01 0.902581E-01
0.470000E+01 0.000000E+00
0.480000E+01 0.828933E-01
0.490000E+01 0.000000E+00
0.500000E+01 0.324676E+00
0.510000E+01 0.979039E-01
0.520000E+01 0.000000E+00
0.530000E+01 0.203972E+00
0.540000E+01 0.130992E+00
0.550000E+01 0.000000E+00
0.560000E+01 0.304506E-01
0.570000E+01 0.117566E+00
0.580000E+01 0.113547E+00
0.590000E+01 0.109731E+00
0.600000E+01 0.119366E+00
0.610000E+01 0.153980E+00
0.620000E+01 0.000000E+00
0.630000E+01 0.481195E-01
0.640000E+01 0.279765E+00
0.650000E+01 0.452038E-01
0.660000E+01 0.438444E-01
0.670000E+01 0.212727E+00
0.680000E+01 0.000000E+00
0.690000E+01 0.133716E-01
0.700000E+01 0.224116E+00
0.710000E+01 0.757731E-01
0.720000E+01 0.147366E+00
0.730000E+01 0.143356E+00
0.740000E+01 0.697539E-01
0.750000E+01 0.679062E-01
0.760000E+01 0.132262E+00
0.770000E+01 0.000000E+00
0.779999E+01 0.219741E+00
0.789999E+01 0.000000E+00
0.799999E+01 0.126827E+00
0.809999E+01 0.145547E+00
0.820000E+01 0.568073E-01
0.830000E+01 0.166340E+00
0.840000E+01 0.406008E-01
0.850000E+01 0.528681E-01
0.860000E+01 0.189368E+00
0.870000E+01 0.126163E+00
0.880000E+01 0.493249E-01
0.890000E+01 0.241114E-01
0.900000E+01 0.147366E+00
0.910000E+01 0.115316E+00
0.920000E+01 0.157952E+00
0.930000E+01 0.220819E-01
0.940000E+01 0.237760E+00
0.950000E+01 0.423238E-01
0.960000E+01 0.124340E+00
0.970000E+01 0.202982E-01
0.980000E+01 0.129259E+00
0.990000E+01 0.828170E-01
0.100000E+02 0.171887E+00
