0.100000E+00 0.000000E+00
0.200000E+00 0.000000E+00
0.300000E+00 0.000000E+00
0.400000E+00 0.000000E+00
0.500000E+00 0.000000E+00
0.600000E+00 0.000000E+00
0.700000E+00 0.000000E+00
0.800000E+00 0.994718E+00
0.900000E+00 0.589463E+00
0.100000E+01 0.000000E+00
0.110000E+01 0.000000E+00
0.120000E+01 0.000000E+00
0.130000E+01 0.000000E+00
0.140000E+01 0.487209E+00
0.150000E+01 0.000000E+00
0.160000E+01 0.746039E+00
0.170000E+01 0.220284E+00
0.180000E+01 0.000000E+00
0.190000E+01 0.132262E+00
0.200000E+01 0.000000E+00
0.210000E+01 0.433075E+00
0.220000E+01 0.394599E+00
0.230000E+01 0.000000E+00
0.240000E+01 0.331573E+00
0.250000E+01 0.407437E+00
0.260000E+01 0.000000E+00
0.270000E+01 0.000000E+00
0.280000E+01 0.121802E+00
0.290000E+01 0.454188E+00
0.300000E+01 0.265258E+00
0.310000E+01 0.198737E+00
0.320000E+01 0.186510E+00
0.330000E+01 0.175377E+00
0.340000E+01 0.550709E-01
0.350000E+01 0.311814E+00
0.360000E+01 0.147366E+00
0.370000E+01 0.279015E+00
0.380000E+01 0.396785E+00
0.390000E+01 0.000000E+00
0.400000E+01 0.149208E+00
0.410000E+01 0.227229E+00
0.420000E+01 0.162403E+00
0.430000E+01 0.344305E+00
0.440000E+01 0.986498E-01
0.450000E+01 0.471571E+00
0.460000E+01 0.902581E-01
0.470000E+01 0.172916E+00
0.480000E+01 0.828933E-01
0.490000E+01 0.238633E+00
0.500000E+01 0.324676E+00
0.510000E+01 0.318188E+00
0.520000E+01 0.000000E+00
0.530000E+01 0.339954E+00
0.540000E+01 0.130992E+00
0.550000E+01 0.126272E+00
0.560000E+01 0.304506E-01
0.570000E+01 0.411481E+00
0.580000E+01 0.283868E+00
0.590000E+01 0.109731E+00
0.600000E+01 0.243154E+00
0.610000E+01 0.153980E+00
0.620000E+01 0.198737E+00
0.630000E+01 0.962389E-01
0.640000E+01 0.279765E+00
0.650000E+01 0.271223E+00
0.660000E+01 0.263066E+00
0.670000E+01 0.212727E+00
0.680000E+01 0.826065E-01
0.690000E+01 0.173830E+00
0.700000E+01 0.224116E+00
0.710000E+01 0.227319E+00
0.720000E+01 0.257890E+00
0.730000E+01 0.286712E+00
0.740000E+01 0.697539E-01
0.750000E+01 0.237672E+00
0.760000E+01 0.198393E+00
0.770000E+01 0.139586E+00
0.779999E+01 0.219741E+00
0.789999E+01 0.214213E+00
0.799999E+01 0.246193E+00
0.809999E+01 0.203765E+00
0.820000E+01 0.198826E+00
0.830000E+01 0.166340E+00
0.840000E+01 0.121802E+00
0.850000E+01 0.158604E+00
0.860000E+01 0.395951E+00
0.870000E+01 0.201861E+00
0.880000E+01 0.197300E+00
0.890000E+01 0.120557E+00
0.900000E+01 0.218101E+00
0.910000E+01 0.115316E+00
0.920000E+01 0.293339E+00
0.930000E+01 0.132491E+00
0.940000E+01 0.324218E+00
0.950000E+01 0.134025E+00
0.960000E+01 0.290126E+00
0.970000E+01 0.811929E-01
0.980000E+01 0.228690E+00
0.990000E+01 0.237896E+00
0.100000E+02 0.208493E+00
