0.400000E+02 0.756250E-06
0.395000E+02 0.387500E-06
0.390000E+02 0.562500E-06
0.385000E+02 0.487500E-06
0.380000E+02 0.737500E-06
0.375000E+02 0.806250E-06
0.370000E+02 0.312500E-06
0.365000E+02 0.712500E-06
0.360000E+02 0.843750E-06
0.355000E+02 0.918750E-06
0.350000E+02 0.931250E-06
0.345000E+02 0.787500E-06
0.340000E+02 0.437500E-06
0.335000E+02 0.887500E-06
0.330000E+02 0.575000E-06
0.325000E+02 0.106250E-05
0.320000E+02 0.425000E-06
0.315000E+02 0.362500E-06
0.310000E+02 0.725000E-06
0.305000E+02 0.881250E-06
0.300000E+02 0.212500E-06
0.295000E+02 0.862500E-06
0.290000E+02 0.662500E-06
0.285000E+02 0.506250E-06
0.280000E+02 0.875000E-06
0.275000E+02 0.103750E-05
0.270000E+02 0.656250E-06
0.265000E+02 0.518750E-06
0.260000E+02 0.943750E-06
0.255000E+02 0.806250E-06
0.250000E+02 0.400000E-06
0.245000E+02 0.612500E-06
0.240000E+02 0.668750E-06
0.235000E+02 0.106250E-06
0.230000E+02 0.987500E-06
0.225000E+02 0.812500E-06
0.220000E+02 0.107500E-05
0.215000E+02 0.381250E-06
0.210000E+02 0.462500E-06
0.205000E+02 0.818750E-06
0.200000E+02 0.612500E-06
0.195000E+02 0.856250E-06
0.190000E+02 0.931250E-06
0.185000E+02 0.101875E-05
0.180000E+02 0.912500E-06
0.175000E+02 0.518750E-06
0.170000E+02 0.106250E-05
0.165000E+02 0.100625E-05
0.160000E+02 0.481250E-06
0.155000E+02 0.837500E-06
0.150000E+02 0.108125E-05
0.145000E+02 0.825000E-06
0.140000E+02 0.581250E-06
0.135000E+02 0.831250E-06
0.130000E+02 0.975000E-06
0.125000E+02 0.387500E-06
0.120000E+02 0.743750E-06
0.115000E+02 0.862500E-06
0.110000E+02 0.113125E-05
0.105000E+02 0.104375E-05
0.100000E+02 0.117500E-05
0.950000E+01 0.737500E-06
0.900000E+01 0.100000E-05
0.850000E+01 0.111250E-05
0.800000E+01 0.124375E-05
0.750000E+01 0.119375E-05
0.700000E+01 0.116250E-05
0.650000E+01 0.121250E-05
0.600000E+01 0.121875E-05
0.550000E+01 0.120625E-05
0.500000E+01 0.133750E-05
0.450000E+01 0.133750E-05
0.400000E+01 0.156875E-05
0.350000E+01 0.151250E-05
0.300000E+01 0.178750E-05
0.250000E+01 0.191250E-05
0.200000E+01 0.205625E-05
0.150000E+01 0.226250E-05
0.100000E+01 0.244375E-05
0.500000E+00 0.250000E-05
